kmer_1,hash_1,kmer_2,hash_2,Sample
49,8686008892538502861,77,7184771305315616595,83
50,360970595988315182,85,461985329104610772,83
51,1432220951671059437,85,461985329104610772,83
52,571583934741506013,85,461985329104610772,83
53,8090880218146771925,82,6397258245547247993,83
54,5179063729145132759,83,5011327468246385109,83
55,12567848541665676625,80,12357090146395412012,83
56,3520030182150840683,85,461985329104610772,83
57,4557575985260426093,85,461985329104610772,83
58,8717288149585069249,83,5011327468246385109,83
59,17408073726873318700,84,17049348554053679936,83

0,1651890116511929063,41,1262139694709436825,84
1,4149709646124599445,31,2477414573491057449,84
2,15884020251783965159,43,14584083161351658617,84
3,7726547044466168007,42,7809685644642728830,84
4,16070539080376719261,43,14584083161351658617,84
5,12440038393229080440,46,12291944132059769047,84
6,8799291543764001043,36,8681267325069813554,84
7,9520959696786758749,53,9855707847454343848,84
8,15778353341412642130,43,14584083161351658617,84
9,11304916623310186482,38,11486244279272631089,84
10,7600535296571068917,42,7809685644642728830,84
11,2952550474430952827,55,3998893419699952273,84
12,865788081147015949,57,1974795458241559504,84
13,5152856499124348502,56,5153854525937311229,84
14,18135320855348039781,47,18330063493781894040,84
15,13283357088386754148,44,12991274108984309764,84
16,4345974925303454476,55,3998893419699952273,84
17,4930977728518900990,56,5153854525937311229,84
18,6316478832161487436,56,5153854525937311229,84
19,8290470636505369909,68,7851956309005411174,84
20,17350202739947063489,59,17348666173196078942,84
21,2852427109455571069,63,2827253671249641961,84
22,996451441822129707,71,1995132175783895475,84
23,6392734241318077031,72,5606751422326620928,84
24,14490566466290271516,69,14790896801573319923,84
25,2622113962068387465,63,2827253671249641961,84
26,9909893566382560303,53,9855707847454343848,84
27,9709048896681036972,66,9489822619458140173,84
28,5615655289095925231,72,5606751422326620928,84
29,281770049328591130,71,1995132175783895475,84
30,5231033839435108915,75,5341474993297181882,84
31,2477414573491057449,63,2827253671249641961,84
32,8604051350243126546,68,7851956309005411174,84
33,17503839528344821244,59,17348666173196078942,84
34,1921461150004820857,71,1995132175783895475,84
35,6781976623550777880,72,5606751422326620928,84
36,8681267325069813554,68,7851956309005411174,84
37,6237902829048997158,72,5606751422326620928,84
38,11486244279272631089,73,11479850569656358077,84
39,6729978105837655367,72,5606751422326620928,84
40,4927207721658532954,72,5606751422326620928,84
41,1262139694709436825,84,1502850778550224462,84
42,7809685644642728830,68,7851956309005411174,84
43,14584083161351658617,69,14790896801573319923,84
44,12991274108984309764,77,13006903624685827441,84
45,16765250962492296962,70,17781099130746490757,84
46,12291944132059769047,77,13006903624685827441,84
47,18330063493781894040,85,16028719422141483229,84
48,5659827640111432705,75,5341474993297181882,84
49,16324805369484608484,82,13978780869145055782,84
50,9959115655549875579,77,13006903624685827441,84
51,11199092119899411613,77,13006903624685827441,84
52,1633182268834194658,84,1502850778550224462,84
53,9855707847454343848,82,13978780869145055782,84
54,14278489595814955349,82,13978780869145055782,84
55,3998893419699952273,83,2792801693323354521,84
56,5153854525937311229,81,682593778318280142,84
57,1974795458241559504,84,1502850778550224462,84
58,11705583223536311516,85,16028719422141483229,84
59,17348666173196078942,85,16028719422141483229,84

0,12918974174270074892,28,13304491883647075976,85
1,2490936328285912525,48,2640923752626629718,85
2,16780350996279123152,46,16266030064677811646,85
3,15897253703483380987,33,15945280493912968199,85
4,11124304596184575897,35,11194067204948971269,85
5,10623357004023000868,49,10563684191483895210,85
6,2812403940768684584,48,2640923752626629718,85
7,4142388752733806000,39,4334746671190558775,85
8,676239990481138106,42,642750227027709160,85
9,8634892320454188449,37,8297641845887239130,85
10,7427946913220515786,37,8297641845887239130,85
11,10138406422274052754,54,10211907144013984573,85
12,3653236132998883277,44,3870874381857537765,85
13,9118107822962001575,47,8297870201749529887,85
14,10875534246116809380,49,10563684191483895210,85
15,8186610170935149439,43,8133586472432209988,85
16,9588034882098987706,59,9592635800811369680,85
17,12456091217868520101,66,12193588971046911377,85
18,12930892039908361840,65,13489944627486028780,85
19,13168432750532652044,65,13489944627486028780,85
20,17307735503807655209,53,17497778555691847985,85
21,3794618884470390515,68,4385691662372220562,85
22,10328373098848500877,54,10211907144013984573,85
23,1278377472453240808,67,2002073505050604131,85
24,7852146605104686859,61,7571348708559796549,85
25,3988920474454927508,68,4385691662372220562,85
26,13647674532036862034,65,13489944627486028780,85
27,11164510366444221744,77,10408071581869979130,85
28,13304491883647075976,65,13489944627486028780,85
29,15608906682711005884,74,15814239510945337551,85
30,18004987999303286218,57,16950642477631711915,85
31,16679676515026380919,75,16333420819824166432,85
32,10015810897320316642,59,9592635800811369680,85
33,15945280493912968199,74,15814239510945337551,85
34,7300412521381664513,62,7015887642234133347,85
35,11194067204948971269,77,10408071581869979130,85
36,9820642030337525426,77,10408071581869979130,85
37,8297641845887239130,85,8686135460395025639,85
38,12214672225888328091,69,12245737338816841412,85
39,4334746671190558775,68,4385691662372220562,85
40,11013645906094666189,77,10408071581869979130,85
41,13855218931350631081,72,14982563366528247227,85
42,642750227027709160,70,493929165022940407,85
43,8133586472432209988,85,8686135460395025639,85
44,3870874381857537765,80,3642028298017616879,85
45,863160972550035458,78,517179068101396868,85
46,16266030064677811646,75,16333420819824166432,85
47,8297870201749529887,85,8686135460395025639,85
48,2640923752626629718,73,2499227787260189514,85
49,10563684191483895210,77,10408071581869979130,85
50,2967626977245488611,79,3250684912902382481,85
51,5909596464907483154,85,8686135460395025639,85
52,304564597729032489,78,517179068101396868,85
53,17497778555691847985,83,12936322835835060014,85
54,10211907144013984573,82,11628102704131481557,85
55,2251474615566508554,81,1848435524960734126,85
56,2997957651195726445,81,1848435524960734126,85
57,16950642477631711915,82,11628102704131481557,85
58,15136348943831297453,83,12936322835835060014,85
59,9592635800811369680,84,7173810721313558990,85

0,9529718038770638388,28,9426550734718758916,86
1,9043584049036730322,43,9208244595194237604,86
2,11919114218974249622,32,11840746717971763273,86
3,3823760214901759509,29,3882965541591658636,86
4,12785965190326236125,51,13362432914917549403,86
5,11164266943511316428,50,11282796439553922089,86
6,6631692123461486603,42,5006644008819358579,86
7,17280490049311233656,47,16802221719158644364,86
8,9699550695019779085,53,9375246621418157035,86
9,18433957151584527682,47,16802221719158644364,86
10,18395596793231349190,47,16802221719158644364,86
11,11835453004367529481,41,12660646089713169886,86
12,14152961015672380188,55,14094467490379281230,86
13,10290989945666820290,49,10331072317504420702,86
14,2444917101481094562,58,2389506001996715679,86
15,11222523066727914105,50,11282796439553922089,86
16,15574576838167213371,61,15572713739490524136,86
17,15060230326190659216,60,15461114030234073844,86
18,54823499777773875,54,97551425270460136,86
19,12816612838050392795,56,13072912588866268839,86
20,11317887926418496495,50,11282796439553922089,86
21,10410214381682211952,50,11282796439553922089,86
22,4747363392125331164,69,5422386951647641784,86
23,6832998321030876195,65,5923273154500313659,86
24,17939275211782437565,59,16161495317276682553,86
25,16416763811619155020,59,16161495317276682553,86
26,8463006389468362797,71,8072788457933153170,86
27,1560757603817304764,66,1537243134997699813,86
28,9426550734718758916,53,9375246621418157035,86
29,3882965541591658636,77,2876188719274643982,86
30,8199675801186759108,71,8072788457933153170,86
31,7572000008804105126,57,7566659531356971421,86
32,11840746717971763273,74,12552232616286682969,86
33,10469598483673380506,79,11150802667500182075,86
34,1367596307232243949,68,1355536050023989706,86
35,9491730373805630432,83,9423796081503974701,86
36,10488480168259931979,79,11150802667500182075,86
37,1874450355472136530,68,1355536050023989706,86
38,2027603069786097476,66,1537243134997699813,86
39,530636903499829072,85,473607888552652496,86
40,8744336687906349363,71,8072788457933153170,86
41,12660646089713169886,74,12552232616286682969,86
42,5006644008819358579,69,5422386951647641784,86
43,9208244595194237604,78,8569257552804761099,86
44,5066284039535316153,69,5422386951647641784,86
45,1365029772166411718,85,473607888552652496,86
46,8812244753194384806,71,8072788457933153170,86
47,16802221719158644364,80,18086321378166134748,86
48,10174345356296367991,83,9423796081503974701,86
49,10331072317504420702,83,9423796081503974701,86
50,11282796439553922089,79,11150802667500182075,86
51,13362432914917549403,79,11150802667500182075,86
52,8046138888696002397,78,8569257552804761099,86
53,9375246621418157035,83,9423796081503974701,86
54,97551425270460136,85,473607888552652496,86
55,14094467490379281230,80,18086321378166134748,86
56,13072912588866268839,83,9423796081503974701,86
57,7566659531356971421,82,3594191046708401935,86
58,2389506001996715679,85,473607888552652496,86
59,16161495317276682553,85,473607888552652496,86

0,4732416290890426542,36,5088639988565848211,87
1,1661690396930028650,47,1554729790942099684,87
2,8462893648001011030,49,8169518041018213720,87
3,4965325070779607522,36,5088639988565848211,87
4,3660321438647830587,44,3738677004547629976,87
5,10500622331839878445,55,10420691107994597650,87
6,82557174961170211,53,474067500872219188,87
7,7434298140142792543,37,7983728444974741261,87
8,1768154678525185621,47,1554729790942099684,87
9,9054077072383342812,49,8169518041018213720,87
10,5743074734017958098,38,5458739987167322449,87
11,16471579678354683382,42,16328163676720421714,87
12,2772955879236922810,39,2945585375073159085,87
13,11257861468341617758,62,10904100430679732666,87
14,5968930825316473323,56,4789111639135402187,87
15,3809209098688480625,46,3599022120460313633,87
16,2089939066164433918,47,1554729790942099684,87
17,14011161646867166820,54,15248912011329071454,87
18,2205412812660165607,47,1554729790942099684,87
19,13563543180171688391,67,13114114625964876712,87
20,6055490048964471175,57,5010945481214395236,87
21,950405248736931892,50,852193054747726411,87
22,3801607545257633881,68,3495387510750525792,87
23,11801853550337646184,64,11570966193363899015,87
24,7216401837184245953,51,7860320463316742581,87
25,2656667983115834647,63,2357876906735789944,87
26,10706425393147294991,75,10703069365576601846,87
27,5421319830527746075,56,4789111639135402187,87
28,4211661583528102527,73,4127706009061355633,87
29,18170294182461743710,74,16510824042687873479,87
30,13467865378359662887,67,13114114625964876712,87
31,16978005026370985523,74,16510824042687873479,87
32,17699094599216434604,74,16510824042687873479,87
33,15456178173243453668,74,16510824042687873479,87
34,12934164079676967902,67,13114114625964876712,87
35,16756867592781552221,83,16932200099381210254,87
36,5088639988565848211,71,8640687058788958726,87
37,7983728444974741261,71,8640687058788958726,87
38,5458739987167322449,71,8640687058788958726,87
39,2945585375073159085,77,3155081931926703778,87
40,11788688405397125032,79,12043894822515902693,87
41,10261278365513741843,82,10183209036624549584,87
42,16328163676720421714,74,16510824042687873479,87
43,3703410923213253507,68,3495387510750525792,87
44,3738677004547629976,73,4127706009061355633,87
45,10005960310935212813,84,9963991489119269171,87
46,3599022120460313633,73,4127706009061355633,87
47,1554729790942099684,85,2239021653469588750,87
48,9855952436558794919,84,9963991489119269171,87
49,8169518041018213720,76,2565648130829786447,87
50,852193054747726411,85,2239021653469588750,87
51,7860320463316742581,77,3155081931926703778,87
52,15661077730676580119,83,16932200099381210254,87
53,474067500872219188,85,2239021653469588750,87
54,15248912011329071454,83,16932200099381210254,87
55,10420691107994597650,84,9963991489119269171,87
56,4789111639135402187,85,2239021653469588750,87
57,5010945481214395236,85,2239021653469588750,87
58,405517574615518553,85,2239021653469588750,87
59,10237233218231119275,84,9963991489119269171,87

0,188956619471944467,27,204223144925849406,88
1,10040142672624547073,39,10127844595482200339,88
2,2155056055327256905,49,1908855705286922886,88
3,15963837063517390612,38,15855274455953259192,88
4,2133027548809558742,49,1908855705286922886,88
5,10351216782972777235,39,10127844595482200339,88
6,6389660048336189507,55,6351763839510757474,88
7,17046825565067200106,35,16456470674530775225,88
8,1442594803123056315,45,1362415736548565615,88
9,12373470281884688746,54,13740705864374957880,88
10,12632128048348648986,54,13740705864374957880,88
11,10085966007836722562,39,10127844595482200339,88
12,3167557844434640845,50,2456503586457205470,88
13,6124403508107232489,52,6162715549438342059,88
14,2059971754807035619,49,1908855705286922886,88
15,2808075760444556370,65,2513068418799200748,88
16,9104285064434282027,42,8587670908949539794,88
17,14904388787352864760,59,14971746426935327853,88
18,14604295306589413996,59,14971746426935327853,88
19,12768603942545708992,54,13740705864374957880,88
